bayId,occupiedRate
2662,0
2664,0
2666,0
2668,0
2670,0
2673,0
2676,0
2677,0
2680,0
2683,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2711,0
2714,0
2715,1
2717,0
2718,0
2726,0
2727,0
2728,0
2731,0
2732,0
2733,0
2734,0
2738,0
2746,0
2747,0
2749,0
2750,0
2751,0
2752,0
2754,0
2887,0
2888,0
2889,0
2890,0
2893,0
2896,0
2898,0
2904,0
2922,0
3000,0
3001,0
3004,0
3018,0
3025,0
3039,0
3049,0
3052,0
3082,0
3092,0
3094,0
3095,0
3096,0
3097,0
3100,0
3102,0
3103,0
3104,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3133,1
3135,1
3139,0
3144,0
3150,0
3151,1
3173,0
3175,0
3176,0
3179,0
3180,0
3231,0
3304,0
3306,0
3308,0
3310,0
3312,1
3316,0
3318,0
3320,0
3322,0
3328,0
3330,0
3334,1
3345,0
3347,0
3351,0
3353,1
3355,0
3359,0
3365,0
3367,0
3368,0
3383,0
3387,0
3395,0
3396,0
3401,0
3414,0
3472,0
3473,0
3475,0
3476,0
3477,0
3489,0
3490,0
3500,0
3503,0
3506,0
3508,0
3509,0
3511,0
3514,0
3526,0
3527,0
3529,1
3530,0
3534,0
3535,0
3536,0
3541,0
3542,0
3543,0
3545,0
3553,0
3558,0
3570,0
3574,0
3592,0
3594,0
3606,0
3615,1
3617,0
3629,0
3630,0
3634,0
3635,0
3636,0
3661,0
3686,0
3688,0
3690,0
3692,0
3695,0
3696,0
3698,0
3700,0
3701,0
3703,0
3704,0
3705,0
3707,0
3709,0
3710,0
3719,0
3723,0
3724,0
3726,0
3727,0
3758,0
3759,0
3761,0
3764,0
3768,0
3769,0
3771,0
3772,0
3974,0
3991,0
4002,0
4003,0
4010,0
4033,0
4101,0
4102,0
4128,0
4131,0
4172,0
4173,0
4174,0
4178,0
4180,0
4182,0
4189,0
4191,0
4192,0
4199,0
4205,0
4206,0
4207,0
4208,0
4209,0
4213,0
4214,0
4216,1
4217,0
4218,0
4222,0
4225,0
4228,0
4229,0
4236,0
4237,1
4239,0
4240,0
4241,0
4242,0
4247,0
4261,0
4262,0
4263,0
4329,1
4333,0
4335,0
4339,0
4344,0
4345,0
4346,0
4347,0
4418,0
4422,0
4433,0
4434,0
4443,0
4444,0
4445,0
4447,0
4449,0
4450,0
4451,0
4453,0
4454,0
4559,0
4568,0
4579,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4699,0
4701,0
4702,0
4703,1
4704,0
4705,1
4706,0
4710,0
4712,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4721,0
4723,0
4725,0
4727,0
4729,0
4731,0
4735,0
4739,0
4745,0
4746,0
4748,0
4750,0
4752,0
4753,0
4773,0
4775,0
4777,0
4794,0
4795,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4811,0
4818,0
4819,0
4820,0
4821,0
4824,0
4825,0
4883,0
4905,0
4913,0
4976,1
4995,0
4997,0
5001,0
5007,0
5017,0
5026,0
5040,0
5157,0
5158,0
5159,1
5160,0
5161,0
5163,1
5179,1
5258,0
5273,0
5274,0
5290,0
5311,0
5317,0
5345,0
5347,0
5348,0
5351,0
5352,0
5354,0
5355,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5364,0
5367,0
5378,0
5384,1
5387,0
5405,0
5407,0
5472,0
5479,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0.14084507042253522
5497,0
5498,0.21830985915492956
5499,0
5502,0
5503,0
5504,0
5507,0
5511,0
5512,0
5515,0
5516,0
5517,0
5520,0
5521,0
5523,0
5524,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5536,0
5538,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5548,0
5549,0
5550,0
5551,0
5554,0
5555,0
5556,0
5557,0
5559,0
5562,0
5563,0
5564,0
5565,0
5567,0
5568,0
5570,0
5571,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5618,0
5620,0
5622,0
5625,0
5626,0
5627,0
5629,0
5630,1
5631,0
5634,1
5636,0
5637,0
5638,0
5639,0
5640,1
5641,0
5643,0
5644,0
5646,1
5653,0
5660,0
5661,0
5662,0
5663,0
5665,1
5669,0
5670,0
5671,1
5672,0
5675,0
5676,0
5677,1
5678,0
5679,1
5682,1
5684,0
5685,0
5687,1
5688,1
5691,1
5692,0
5696,0
5698,0
5699,1
5700,0
5708,0
5710,0
5711,0
5712,0
5722,0
5723,0
5724,0
5729,0
5735,0
5737,1
5739,1
5740,0
5741,1
5742,1
5743,0
5749,0
5753,1
5754,0
5755,1
5756,0
5763,1
5768,0
5771,0
5781,1
5782,1
5783,0
5790,1
5791,1
5797,0
5806,0
5809,0
5817,0
5823,0
5830,0
5836,0
5840,0
5843,0
5849,0
6005,0
6019,0
6023,0
6025,0
6026,0
6035,0
6036,0
6037,0
6038,0
6039,0
6044,0
6052,0
6053,0
6054,0
6055,0
6056,0
6058,0
6059,0
6060,0
6061,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6082,0
6083,0
6084,0
6085,0
6087,0
6089,0
6092,0
6093,0
6101,0
6102,0
6103,0
6106,0
6108,0
6110,0
6111,0
6112,0
6114,0
6118,0
6120,0
6123,0
6125,0
6127,0
6128,0
6129,0
6130,0
6131,0
6133,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6142,0
6143,0
6145,0
6147,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6170,0
6174,0
6175,0
6176,0
6178,0
6179,0
6180,0
6181,0
6183,0
6184,0
6186,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6196,0
6197,0
6199,0
6202,0
6205,0
6208,0
6211,0
6215,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,0
6231,0
6234,0
6235,0
6237,0
6240,0
6243,0
6244,0
6246,0
6247,0
6249,0
6250,0.5704225352112676
6251,0.6408450704225352
6252,0
6253,0.7816901408450704
6254,0
6255,0
6256,0
6257,0
6258,0.14084507042253522
6259,0.2112676056338028
6260,0.2231404958677686
6261,0.6408450704225352
6262,0
6263,0
6264,0
6265,0
6266,0
6268,0
6269,0
6270,0
6273,0
6274,0
6275,0
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6285,0
6286,0
6288,0
6289,0
6292,0
6293,0
6296,0
6297,0
6298,0
6302,0
6303,0
6305,0
6309,0
6310,0
6312,0
6320,0
6321,0
6322,0
6324,0
6325,1
6327,0
6329,0
6331,0
6350,0
6351,0
6352,0
6353,0
6360,0
6361,0
6362,0
6372,0
6373,0
6374,0
6375,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6386,0
6387,0
6388,0
6403,0
6404,0
6411,0
6413,0
6415,0
6416,0
6417,0
6421,0
6423,0
6424,0
6425,0
6426,0
6427,0
6429,0
6430,0
6431,0
6433,0
6437,0
6439,0.2112676056338028
6453,0
6454,0
6455,0
6456,0
6465,0
6466,0
6467,0
6468,0
6470,0
6471,0
6474,0
6475,0
6483,0
6485,0
6486,0
6491,0
6492,0
6493,0
6495,0
6496,0
6522,0
6523,1
6524,0
6525,0
6541,0
6543,1
6585,0
6586,0
6587,0
6603,0
6604,0
6605,0
6606,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6623,0
6625,0
6626,0
6627,0
6629,0
6631,0
6640,0
6642,0.2112676056338028
6643,1
6644,0
6650,1
6651,1
6656,0
6658,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6676,0
6677,0
6678,0
6679,0
6680,0
6695,0
6703,0
6705,0.352112676056338
6706,0
6707,0
6717,0
6718,0
6719,0
6720,0
6722,0
6723,1
6745,0
6746,0
6749,0
6753,0
6754,0
6755,0
6820,0
6821,0
6825,0
6828,0
6829,0
6830,0
6833,0
6835,0
6837,0
6840,0
6844,0
6866,0
6868,0
6872,0
6879,0
6910,0
6911,1
6912,0
6919,0.4295774647887324
6920,0.2112676056338028
6921,0.2112676056338028
6922,0
6923,0
7049,0
7060,0
